43.493171,1.405985,1970/01/01 00:17:23,0,64.7,12.419284
43.492891,1.405495,1970/01/01 00:17:26,0,60.5,12.469712
43.492620,1.404996,1970/01/01 00:17:29,0,60.4,12.520051
43.492337,1.404459,1970/01/01 00:17:32,0,64.4,12.573684
43.492063,1.403913,1970/01/01 00:17:36,0,48.3,12.627324
43.491773,1.403381,1970/01/01 00:17:43,0,27.6,12.681010
43.491433,1.402962,1970/01/01 00:17:47,0,45.7,12.731779
43.491109,1.402527,1970/01/01 00:17:50,0,60.4,12.782074
43.490757,1.402053,1970/01/01 00:17:53,0,65.8,12.836935
43.490421,1.401599,1970/01/01 00:17:56,0,62.8,12.889257
43.490066,1.401131,1970/01/01 00:18:00,0,49.2,12.943939
43.489706,1.400710,1970/01/01 00:18:03,0,63.1,12.996486
43.489324,1.400325,1970/01/01 00:18:07,0,47.4,13.049200
43.488938,1.399964,1970/01/01 00:18:11,0,46.8,13.101177
43.488565,1.399611,1970/01/01 00:18:16,0,36.2,13.151495
43.488339,1.399013,1970/01/01 00:18:22,0,32.7,13.205941
43.488683,1.398596,1970/01/01 00:18:32,0,18.3,13.256909
43.489129,1.398476,1970/01/01 00:18:36,0,45.6,13.307523
43.489602,1.398376,1970/01/01 00:18:39,0,64.0,13.360828
43.490086,1.398263,1970/01/01 00:18:42,0,65.5,13.415430
43.490549,1.398144,1970/01/01 00:18:45,0,62.9,13.467868
43.491023,1.397979,1970/01/01 00:18:47,0,98.0,13.522329
43.491463,1.397786,1970/01/01 00:18:50,0,61.6,13.573659
43.491888,1.397514,1970/01/01 00:18:52,0,94.0,13.625896
43.492303,1.397148,1970/01/01 00:18:55,0,65.7,13.680684
43.492663,1.396697,1970/01/01 00:18:57,0,97.4,13.734809
43.492958,1.396208,1970/01/01 00:19:00,0,61.7,13.786204
43.493254,1.395663,1970/01/01 00:19:02,0,99.0,13.841180
43.493508,1.395095,1970/01/01 00:19:04,0,97.0,13.895044
43.493771,1.394530,1970/01/01 00:19:07,0,65.1,13.949324
43.494035,1.393981,1970/01/01 00:19:09,0,95.6,14.002462
43.494291,1.393464,1970/01/01 00:19:12,0,60.6,14.052982
43.494563,1.392906,1970/01/01 00:19:14,0,97.9,14.107343
43.494829,1.392367,1970/01/01 00:19:17,0,63.1,14.159961
43.495089,1.391848,1970/01/01 00:19:19,0,91.7,14.210925
43.495359,1.391338,1970/01/01 00:19:21,0,91.7,14.261871
43.495651,1.390844,1970/01/01 00:19:23,0,92.6,14.313296
43.495973,1.390349,1970/01/01 00:19:25,0,96.7,14.367037
43.496291,1.389899,1970/01/01 00:19:28,0,60.9,14.417764
43.496670,1.389475,1970/01/01 00:19:30,0,97.7,14.472053
43.497058,1.389089,1970/01/01 00:19:32,0,96.0,14.525375
43.497472,1.388746,1970/01/01 00:19:34,0,96.7,14.579088
43.497894,1.388467,1970/01/01 00:19:36,0,93.9,14.631245
43.498349,1.388206,1970/01/01 00:19:38,0,98.7,14.686081
43.498818,1.387996,1970/01/01 00:19:41,0,65.9,14.740991
43.499283,1.387804,1970/01/01 00:19:43,0,97.3,14.795070
43.499753,1.387612,1970/01/01 00:19:45,0,98.2,14.849614
43.500225,1.387423,1970/01/01 00:19:47,0,98.4,14.904265
43.500695,1.387242,1970/01/01 00:19:50,0,65.2,14.958636
43.501163,1.387053,1970/01/01 00:19:52,0,97.8,15.012943
43.501601,1.386888,1970/01/01 00:19:54,0,91.0,15.063488
43.502044,1.386699,1970/01/01 00:19:56,0,92.8,15.115062
43.502497,1.386512,1970/01/01 00:19:58,0,94.8,15.167749
43.502935,1.386324,1970/01/01 00:20:00,0,91.8,15.218767
43.503371,1.386131,1970/01/01 00:20:02,0,91.8,15.269766
43.503811,1.385949,1970/01/01 00:20:04,0,92.0,15.320904
43.504273,1.385760,1970/01/01 00:20:06,0,96.7,15.374606
43.504721,1.385568,1970/01/01 00:20:08,0,93.8,15.426732
43.505183,1.385362,1970/01/01 00:20:11,0,65.0,15.480883
43.505610,1.385149,1970/01/01 00:20:13,0,90.9,15.531374
43.506055,1.384913,1970/01/01 00:20:16,0,63.7,15.584421
43.506498,1.384668,1970/01/01 00:20:19,0,63.8,15.637556
43.506935,1.384432,1970/01/01 00:20:22,0,62.7,15.689832
43.507366,1.384178,1970/01/01 00:20:24,0,93.9,15.742021
43.507802,1.383922,1970/01/01 00:20:27,0,63.3,15.794775
43.508220,1.383674,1970/01/01 00:20:30,0,60.8,15.845416
43.508648,1.383405,1970/01/01 00:20:33,0,62.9,15.897810
43.509071,1.383161,1970/01/01 00:20:36,0,61.2,15.948836
43.509496,1.382915,1970/01/01 00:20:39,0,61.6,16.000145
43.509944,1.382650,1970/01/01 00:20:42,0,65.1,16.054402
43.510398,1.382383,1970/01/01 00:20:44,0,99.0,16.109375
43.510852,1.382123,1970/01/01 00:20:47,0,65.6,16.164083
43.511271,1.381871,1970/01/01 00:20:50,0,61.1,16.214967
43.511705,1.381614,1970/01/01 00:20:53,0,63.1,16.267546
43.512126,1.381368,1970/01/01 00:20:56,0,61.1,16.318446
43.512559,1.381119,1970/01/01 00:21:00,0,47.0,16.370662
43.512977,1.380878,1970/01/01 00:21:04,0,45.4,16.421097
43.513406,1.380655,1970/01/01 00:21:07,0,61.3,16.472188
43.513858,1.380404,1970/01/01 00:21:11,0,48.7,16.526346
43.514302,1.380234,1970/01/01 00:21:16,0,37.0,16.577675
43.514735,1.380475,1970/01/01 00:21:25,0,20.8,16.629655
43.515127,1.380790,1970/01/01 00:22:24,0,3.1,16.680161
43.515563,1.380566,1970/01/01 00:22:42,0,10.4,16.731955
43.515881,1.380095,1970/01/01 00:23:12,0,6.2,16.783906
43.516261,1.379752,1970/01/01 00:23:31,0,9.6,16.834463
43.516718,1.379560,1970/01/01 00:23:47,0,12.0,16.887622
43.516635,1.378911,1970/01/01 00:23:53,0,31.9,16.940854
43.516471,1.378280,1970/01/01 00:23:57,0,48.7,16.994938
43.516305,1.377652,1970/01/01 00:24:00,0,64.8,17.048910
43.516107,1.377079,1970/01/01 00:24:03,0,61.5,17.100152
43.515840,1.376509,1970/01/01 00:24:06,0,65.8,17.154957
43.515583,1.375980,1970/01/01 00:24:09,0,61.6,17.206305
43.515326,1.375458,1970/01/01 00:24:13,0,45.9,17.257300
43.515030,1.374966,1970/01/01 00:24:17,0,46.4,17.308848
43.514898,1.374339,1970/01/01 00:24:22,0,38.0,17.361605
43.514493,1.373978,1970/01/01 00:24:27,0,38.6,17.415279
43.514114,1.373590,1970/01/01 00:24:31,0,47.3,17.467805
43.513783,1.373087,1970/01/01 00:24:34,0,65.8,17.522669
43.513451,1.372630,1970/01/01 00:24:37,0,62.7,17.574879
43.513112,1.372182,1970/01/01 00:24:39,0,94.1,17.627145
43.512782,1.371709,1970/01/01 00:24:42,0,63.6,17.680109
43.512461,1.371239,1970/01/01 00:24:44,0,93.8,17.732220
43.512132,1.370764,1970/01/01 00:24:46,0,95.5,17.785295
43.511804,1.370284,1970/01/01 00:24:48,0,95.8,17.838503
43.511474,1.369818,1970/01/01 00:24:50,0,94.6,17.891052
43.511146,1.369353,1970/01/01 00:24:53,0,62.9,17.943452
43.510817,1.368848,1970/01/01 00:24:55,0,98.6,17.998253
43.510475,1.368354,1970/01/01 00:24:57,0,99.2,18.053372
43.510141,1.367868,1970/01/01 00:25:00,0,64.9,18.107456
43.509803,1.367382,1970/01/01 00:25:02,0,97.9,18.161819
43.509489,1.366908,1970/01/01 00:25:05,0,62.2,18.213641
43.509181,1.366450,1970/01/01 00:25:07,0,90.8,18.264074
43.508856,1.365979,1970/01/01 00:25:09,0,94.4,18.316533
43.508519,1.365479,1970/01/01 00:25:11,0,99.2,18.371638
43.508183,1.364987,1970/01/01 00:25:14,0,65.5,18.426261
43.507869,1.364526,1970/01/01 00:25:16,0,91.9,18.477307
43.507551,1.364059,1970/01/01 00:25:19,0,62.1,18.529039
43.507230,1.363593,1970/01/01 00:25:21,0,93.3,18.580888
43.506909,1.363118,1970/01/01 00:25:24,0,62.9,18.633295
43.506582,1.362639,1970/01/01 00:25:27,0,63.8,18.686465
43.506254,1.362183,1970/01/01 00:25:31,0,46.6,18.738242
43.505975,1.361636,1970/01/01 00:25:38,0,27.8,18.792299
43.505661,1.361163,1970/01/01 00:25:44,0,31.1,18.844084
43.505326,1.360710,1970/01/01 00:25:47,0,62.7,18.896314
43.504997,1.360219,1970/01/01 00:25:51,0,48.5,18.950242
43.504684,1.359768,1970/01/01 00:25:53,0,90.7,19.000620
43.504371,1.359308,1970/01/01 00:25:56,0,61.1,19.051568
43.504056,1.358852,1970/01/01 00:25:58,0,91.5,19.102424
43.503720,1.358399,1970/01/01 00:26:00,0,94.2,19.154757
43.503400,1.357942,1970/01/01 00:26:03,0,61.5,19.205988
43.503077,1.357490,1970/01/01 00:26:05,0,92.3,19.257289
43.502753,1.357013,1970/01/01 00:26:07,0,94.9,19.310004
43.502420,1.356531,1970/01/01 00:26:09,0,96.7,19.363723
43.502090,1.356052,1970/01/01 00:26:12,0,64.1,19.417109
